[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 10.299979  TARGET:-23 LUFS    M: -15.6 S: -16.4     I: -17.7 LUFS       LRA:   4.3 LU  FTPK: -10.9 -11.1 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 10.399979  TARGET:-23 LUFS    M: -16.6 S: -16.5     I: -17.7 LUFS       LRA:   4.3 LU  FTPK: -11.7 -12.4 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 10.499979  TARGET:-23 LUFS    M: -17.8 S: -16.7     I: -17.7 LUFS       LRA:   4.3 LU  FTPK: -13.0 -12.8 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 10.599979  TARGET:-23 LUFS    M: -16.9 S: -16.6     I: -17.7 LUFS       LRA:   4.3 LU  FTPK:  -7.0  -6.2 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 10.699979  TARGET:-23 LUFS    M: -16.1 S: -16.5     I: -17.6 LUFS       LRA:   4.3 LU  FTPK:  -7.5  -7.0 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 10.799979  TARGET:-23 LUFS    M: -15.7 S: -16.5     I: -17.6 LUFS       LRA:   4.3 LU  FTPK: -10.1  -8.9 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 10.899979  TARGET:-23 LUFS    M: -15.1 S: -16.4     I: -17.6 LUFS       LRA:   4.3 LU  FTPK:  -6.5  -6.2 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 10.999979  TARGET:-23 LUFS    M: -16.2 S: -16.4     I: -17.6 LUFS       LRA:   4.3 LU  FTPK: -12.8 -10.7 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.099979  TARGET:-23 LUFS    M: -17.6 S: -16.4     I: -17.6 LUFS       LRA:   4.3 LU  FTPK: -15.7 -15.0 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.199979  TARGET:-23 LUFS    M: -17.2 S: -16.4     I: -17.6 LUFS       LRA:   4.3 LU  FTPK: -10.3  -7.8 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.299979  TARGET:-23 LUFS    M: -17.2 S: -16.3     I: -17.6 LUFS       LRA:   4.3 LU  FTPK: -11.1  -9.3 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.399979  TARGET:-23 LUFS    M: -16.7 S: -16.3     I: -17.6 LUFS       LRA:   4.2 LU  FTPK: -12.7 -10.5 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.499979  TARGET:-23 LUFS    M: -15.9 S: -16.3     I: -17.5 LUFS       LRA:   4.2 LU  FTPK: -10.3  -8.4 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.599979  TARGET:-23 LUFS    M: -16.2 S: -16.2     I: -17.5 LUFS       LRA:   4.2 LU  FTPK: -10.0  -9.8 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.699979  TARGET:-23 LUFS    M: -16.3 S: -16.1     I: -17.5 LUFS       LRA:   4.2 LU  FTPK: -10.0  -9.5 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.799979  TARGET:-23 LUFS    M: -16.5 S: -16.1     I: -17.5 LUFS       LRA:   4.3 LU  FTPK: -14.6 -13.0 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.899979  TARGET:-23 LUFS    M: -17.3 S: -16.1     I: -17.5 LUFS       LRA:   4.3 LU  FTPK: -14.4 -13.3 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 11.999979  TARGET:-23 LUFS    M: -18.3 S: -16.2     I: -17.5 LUFS       LRA:   4.3 LU  FTPK: -16.6 -15.7 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.099979  TARGET:-23 LUFS    M: -16.2 S: -15.9     I: -17.5 LUFS       LRA:   4.3 LU  FTPK:  -5.3  -4.7 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.199979  TARGET:-23 LUFS    M: -15.3 S: -15.8     I: -17.5 LUFS       LRA:   4.4 LU  FTPK:  -8.2  -7.3 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.299979  TARGET:-23 LUFS    M: -14.6 S: -15.7     I: -17.4 LUFS       LRA:   4.4 LU  FTPK:  -7.9  -7.0 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.399979  TARGET:-23 LUFS    M: -13.9 S: -15.6     I: -17.4 LUFS       LRA:   4.4 LU  FTPK:  -7.8  -7.9 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.499979  TARGET:-23 LUFS    M: -14.9 S: -15.5     I: -17.4 LUFS       LRA:   4.4 LU  FTPK:  -7.8  -7.7 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.599979  TARGET:-23 LUFS    M: -15.7 S: -15.5     I: -17.4 LUFS       LRA:   4.6 LU  FTPK: -12.4 -12.1 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.699979  TARGET:-23 LUFS    M: -16.6 S: -15.8     I: -17.3 LUFS       LRA:   4.7 LU  FTPK: -11.1 -10.9 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.799979  TARGET:-23 LUFS    M: -18.2 S: -16.1     I: -17.4 LUFS       LRA:   4.7 LU  FTPK: -15.0 -16.1 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.899979  TARGET:-23 LUFS    M: -20.1 S: -16.4     I: -17.4 LUFS       LRA:   4.7 LU  FTPK: -16.4 -16.5 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 12.999979  TARGET:-23 LUFS    M: -19.7 S: -16.5     I: -17.4 LUFS       LRA:   4.7 LU  FTPK:  -9.4  -9.1 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.099979  TARGET:-23 LUFS    M: -18.8 S: -16.5     I: -17.4 LUFS       LRA:   4.7 LU  FTPK:  -9.1  -9.6 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.199979  TARGET:-23 LUFS    M: -17.8 S: -16.6     I: -17.4 LUFS       LRA:   4.7 LU  FTPK:  -9.5 -10.1 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.299979  TARGET:-23 LUFS    M: -16.9 S: -16.5     I: -17.4 LUFS       LRA:   4.7 LU  FTPK:  -8.6  -9.4 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.399979  TARGET:-23 LUFS    M: -17.4 S: -16.6     I: -17.4 LUFS       LRA:   4.6 LU  FTPK: -13.8 -14.4 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.499979  TARGET:-23 LUFS    M: -18.2 S: -16.6     I: -17.4 LUFS       LRA:   4.6 LU  FTPK: -16.8 -17.2 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.599979  TARGET:-23 LUFS    M: -17.7 S: -16.6     I: -17.4 LUFS       LRA:   4.6 LU  FTPK:  -7.5  -8.0 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.699979  TARGET:-23 LUFS    M: -17.3 S: -16.7     I: -17.4 LUFS       LRA:   4.6 LU  FTPK:  -8.6  -9.2 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.799979  TARGET:-23 LUFS    M: -16.7 S: -16.7     I: -17.4 LUFS       LRA:   4.6 LU  FTPK: -10.0 -10.4 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.899979  TARGET:-23 LUFS    M: -15.9 S: -16.7     I: -17.4 LUFS       LRA:   4.6 LU  FTPK:  -8.3  -8.5 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 13.999979  TARGET:-23 LUFS    M: -16.4 S: -16.7     I: -17.4 LUFS       LRA:   4.5 LU  FTPK: -10.4 -10.3 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.099979  TARGET:-23 LUFS    M: -17.2 S: -16.6     I: -17.4 LUFS       LRA:   4.5 LU  FTPK: -12.4 -11.6 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.199979  TARGET:-23 LUFS    M: -17.6 S: -16.8     I: -17.4 LUFS       LRA:   4.5 LU  FTPK: -12.9 -11.6 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.299979  TARGET:-23 LUFS    M: -18.5 S: -16.9     I: -17.4 LUFS       LRA:   4.5 LU  FTPK: -13.5 -12.9 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.399979  TARGET:-23 LUFS    M: -19.4 S: -16.9     I: -17.4 LUFS       LRA:   4.4 LU  FTPK: -14.8 -14.2 dBFS  TPK:  -3.1  -4.0 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.499979  TARGET:-23 LUFS    M: -15.3 S: -16.6     I: -17.4 LUFS       LRA:   4.4 LU  FTPK:  -3.0  -3.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.599979  TARGET:-23 LUFS    M: -14.1 S: -16.4     I: -17.3 LUFS       LRA:   4.4 LU  FTPK:  -4.9  -5.6 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.699979  TARGET:-23 LUFS    M: -13.4 S: -16.3     I: -17.3 LUFS       LRA:   4.4 LU  FTPK:  -5.9  -7.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.799979  TARGET:-23 LUFS    M: -12.8 S: -16.2     I: -17.2 LUFS       LRA:   4.4 LU  FTPK:  -8.6  -9.6 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.899979  TARGET:-23 LUFS    M: -14.2 S: -16.1     I: -17.2 LUFS       LRA:   4.4 LU  FTPK:  -6.6  -7.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 14.999979  TARGET:-23 LUFS    M: -15.5 S: -16.0     I: -17.2 LUFS       LRA:   4.4 LU  FTPK: -11.6 -12.4 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.099979  TARGET:-23 LUFS    M: -16.3 S: -16.3     I: -17.2 LUFS       LRA:   4.4 LU  FTPK: -11.2 -10.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.199979  TARGET:-23 LUFS    M: -17.2 S: -16.4     I: -17.2 LUFS       LRA:   4.4 LU  FTPK: -12.1 -12.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.299979  TARGET:-23 LUFS    M: -18.1 S: -16.5     I: -17.2 LUFS       LRA:   4.4 LU  FTPK: -12.8 -12.4 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.399979  TARGET:-23 LUFS    M: -17.6 S: -16.6     I: -17.2 LUFS       LRA:   4.3 LU  FTPK:  -9.3  -9.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.499979  TARGET:-23 LUFS    M: -17.4 S: -16.7     I: -17.2 LUFS       LRA:   4.3 LU  FTPK:  -8.5  -9.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.599979  TARGET:-23 LUFS    M: -17.1 S: -16.6     I: -17.2 LUFS       LRA:   4.3 LU  FTPK:  -8.7  -9.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.699979  TARGET:-23 LUFS    M: -16.8 S: -16.6     I: -17.2 LUFS       LRA:   4.3 LU  FTPK:  -8.2  -8.9 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.799979  TARGET:-23 LUFS    M: -17.4 S: -16.5     I: -17.2 LUFS       LRA:   4.3 LU  FTPK: -14.8 -14.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.899979  TARGET:-23 LUFS    M: -18.4 S: -16.5     I: -17.2 LUFS       LRA:   4.3 LU  FTPK: -15.3 -15.5 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 15.999979  TARGET:-23 LUFS    M: -17.5 S: -16.4     I: -17.2 LUFS       LRA:   4.2 LU  FTPK:  -8.9  -7.1 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.099979  TARGET:-23 LUFS    M: -17.0 S: -16.4     I: -17.2 LUFS       LRA:   4.2 LU  FTPK:  -9.9  -8.6 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.199979  TARGET:-23 LUFS    M: -16.3 S: -16.4     I: -17.2 LUFS       LRA:   4.2 LU  FTPK: -11.1  -9.8 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.299979  TARGET:-23 LUFS    M: -15.8 S: -16.4     I: -17.2 LUFS       LRA:   4.2 LU  FTPK: -11.1 -10.1 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.399979  TARGET:-23 LUFS    M: -16.9 S: -16.4     I: -17.2 LUFS       LRA:   4.0 LU  FTPK: -11.6 -10.6 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.499979  TARGET:-23 LUFS    M: -18.1 S: -16.4     I: -17.2 LUFS       LRA:   4.0 LU  FTPK: -14.6 -13.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.599979  TARGET:-23 LUFS    M: -18.5 S: -16.4     I: -17.2 LUFS       LRA:   4.0 LU  FTPK: -13.6 -12.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.699979  TARGET:-23 LUFS    M: -19.0 S: -16.5     I: -17.2 LUFS       LRA:   4.0 LU  FTPK: -14.2 -14.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.799979  TARGET:-23 LUFS    M: -19.3 S: -16.6     I: -17.2 LUFS       LRA:   4.0 LU  FTPK: -15.0 -15.2 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.899979  TARGET:-23 LUFS    M: -17.4 S: -16.6     I: -17.2 LUFS       LRA:   4.0 LU  FTPK:  -6.0  -5.8 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 16.999979  TARGET:-23 LUFS    M: -16.6 S: -16.5     I: -17.2 LUFS       LRA:   4.0 LU  FTPK:  -7.8  -7.2 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.099979  TARGET:-23 LUFS    M: -15.7 S: -16.3     I: -17.2 LUFS       LRA:   4.0 LU  FTPK:  -7.9  -7.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.199979  TARGET:-23 LUFS    M: -15.1 S: -16.3     I: -17.2 LUFS       LRA:   4.0 LU  FTPK:  -9.3  -7.9 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.299979  TARGET:-23 LUFS    M: -15.5 S: -16.2     I: -17.2 LUFS       LRA:   4.0 LU  FTPK:  -9.8  -8.4 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.399979  TARGET:-23 LUFS    M: -15.9 S: -16.1     I: -17.2 LUFS       LRA:   3.9 LU  FTPK: -10.3  -9.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.499979  TARGET:-23 LUFS    M: -16.8 S: -16.6     I: -17.2 LUFS       LRA:   3.9 LU  FTPK: -11.7 -11.3 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.599979  TARGET:-23 LUFS    M: -17.7 S: -16.8     I: -17.2 LUFS       LRA:   3.9 LU  FTPK: -14.2 -13.3 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.699979  TARGET:-23 LUFS    M: -18.8 S: -17.1     I: -17.2 LUFS       LRA:   3.9 LU  FTPK: -16.8 -14.2 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.799979  TARGET:-23 LUFS    M: -18.3 S: -17.1     I: -17.2 LUFS       LRA:   3.9 LU  FTPK:  -7.9  -7.3 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.899979  TARGET:-23 LUFS    M: -17.7 S: -17.1     I: -17.2 LUFS       LRA:   3.9 LU  FTPK:  -9.7  -9.4 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 17.999979  TARGET:-23 LUFS    M: -17.3 S: -17.1     I: -17.2 LUFS       LRA:   3.9 LU  FTPK: -10.3 -10.5 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.099979  TARGET:-23 LUFS    M: -16.8 S: -17.1     I: -17.2 LUFS       LRA:   3.9 LU  FTPK:  -9.8 -10.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.199979  TARGET:-23 LUFS    M: -17.8 S: -17.2     I: -17.2 LUFS       LRA:   3.9 LU  FTPK: -14.8 -14.4 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.299979  TARGET:-23 LUFS    M: -19.2 S: -17.3     I: -17.2 LUFS       LRA:   3.9 LU  FTPK: -17.5 -18.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.399979  TARGET:-23 LUFS    M: -19.3 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -10.4 -10.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.499979  TARGET:-23 LUFS    M: -19.2 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -10.1  -9.8 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.599979  TARGET:-23 LUFS    M: -18.2 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -9.9  -9.2 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.699979  TARGET:-23 LUFS    M: -17.3 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -10.0 -10.1 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.799979  TARGET:-23 LUFS    M: -17.4 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -11.2 -11.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.899979  TARGET:-23 LUFS    M: -18.1 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -13.6 -12.6 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 18.999979  TARGET:-23 LUFS    M: -18.6 S: -17.5     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -11.1  -9.4 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.099979  TARGET:-23 LUFS    M: -19.2 S: -17.6     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -12.5 -12.2 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.199979  TARGET:-23 LUFS    M: -20.0 S: -17.7     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -16.1 -14.9 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.299979  TARGET:-23 LUFS    M: -17.2 S: -17.5     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -6.8  -7.5 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.399979  TARGET:-23 LUFS    M: -15.9 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -6.4  -7.3 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.499979  TARGET:-23 LUFS    M: -15.0 S: -17.1     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -7.2  -7.5 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.599979  TARGET:-23 LUFS    M: -14.3 S: -17.0     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -7.5  -7.8 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.699979  TARGET:-23 LUFS    M: -15.0 S: -16.9     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -6.6  -8.2 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.799979  TARGET:-23 LUFS    M: -15.9 S: -16.9     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -9.8 -11.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.899979  TARGET:-23 LUFS    M: -16.8 S: -17.0     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -10.9 -12.9 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 19.999979  TARGET:-23 LUFS    M: -17.6 S: -17.2     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -12.8 -14.5 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.099979  TARGET:-23 LUFS    M: -18.8 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK: -12.9 -14.9 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.199979  TARGET:-23 LUFS    M: -18.0 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -8.1  -8.2 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.299979  TARGET:-23 LUFS    M: -17.4 S: -17.3     I: -17.2 LUFS       LRA:   3.7 LU  FTPK:  -9.5  -9.8 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.399979  TARGET:-23 LUFS    M: -17.0 S: -17.3     I: -17.2 LUFS       LRA:   3.3 LU  FTPK: -10.9 -10.6 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.499979  TARGET:-23 LUFS    M: -16.5 S: -17.3     I: -17.2 LUFS       LRA:   3.3 LU  FTPK:  -7.4  -7.4 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.599979  TARGET:-23 LUFS    M: -17.5 S: -17.3     I: -17.2 LUFS       LRA:   3.3 LU  FTPK: -14.9 -14.5 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.699979  TARGET:-23 LUFS    M: -18.7 S: -17.3     I: -17.2 LUFS       LRA:   3.3 LU  FTPK: -16.6 -16.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.799979  TARGET:-23 LUFS    M: -17.9 S: -17.3     I: -17.2 LUFS       LRA:   3.3 LU  FTPK:  -9.0  -7.1 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.899979  TARGET:-23 LUFS    M: -17.7 S: -17.3     I: -17.2 LUFS       LRA:   3.3 LU  FTPK:  -9.1  -7.7 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 20.999979  TARGET:-23 LUFS    M: -17.1 S: -17.3     I: -17.2 LUFS       LRA:   3.3 LU  FTPK: -10.1  -8.6 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 21.099979  TARGET:-23 LUFS    M: -16.6 S: -17.3     I: -17.2 LUFS       LRA:   3.3 LU  FTPK: -10.5  -9.0 dBFS  TPK:  -3.0  -3.7 dBFS
[Parsed_ebur128_0 @ 0x7f795b7078c0] t: 21.199979  TARGET:-23 LUFS    M: -17.4 S: -17.2     I: -17.2 LUFS       LRA:   3.3 LU  FTPK: -10.1  -9.2 dBFS  TPK:  -3.0  -3.7 dBFS
